id,co_id,po_id,strength,rationale,is_active
copo-009619,co-02133,po-01,3,,True
copo-009620,co-02133,po-09,3,,True
copo-009621,co-02134,po-05,2,,True
copo-009622,co-02134,po-07,3,,True
copo-009623,co-02134,po-02,1,,True
copo-009624,co-02134,po-03,3,,True
copo-009625,co-02134,po-06,2,,True
copo-009626,co-02135,po-08,3,,True
copo-009627,co-02135,po-12,3,,True
copo-009628,co-02135,po-04,2,,True
copo-009629,co-02136,po-10,3,,True
copo-009630,co-02136,po-04,1,,True
copo-009631,co-02136,po-11,1,,True
copo-009632,co-02136,po-01,1,,True
copo-009633,co-02136,po-08,3,,True
copo-009634,co-02137,po-10,1,,True
copo-009635,co-02137,po-07,2,,True
copo-009636,co-02137,po-01,3,,True
copo-009637,co-02138,po-03,2,,True
copo-009638,co-02138,po-02,2,,True
copo-009639,co-02138,po-05,1,,True
copo-009640,co-02139,po-06,2,,True
copo-009641,co-02139,po-10,2,,True
copo-009642,co-02139,po-07,2,,True
copo-009643,co-02139,po-08,3,,True
copo-009644,co-02139,po-05,3,,True
copo-009645,co-02140,po-02,3,,True
copo-009646,co-02140,po-08,3,,True
copo-009647,co-02140,po-04,2,,True
copo-009648,co-02140,po-05,2,,True
copo-009649,co-02141,po-12,3,,True
copo-009650,co-02141,po-03,3,,True
copo-009651,co-02141,po-04,2,,True
copo-009652,co-02141,po-09,3,,True
copo-009653,co-02141,po-06,2,,True
copo-009654,co-02141,po-07,3,,True
copo-009655,co-02142,po-08,3,,True
copo-009656,co-02142,po-11,3,,True
copo-009657,co-02142,po-07,1,,True
copo-009658,co-02142,po-09,2,,True
copo-009659,co-02143,po-04,2,,True
copo-009660,co-02143,po-05,1,,True
copo-009661,co-02143,po-10,3,,True
copo-009662,co-02144,po-08,3,,True
copo-009663,co-02144,po-01,3,,True
copo-009664,co-02144,po-07,1,,True
copo-009665,co-02144,po-11,3,,True
copo-009666,co-02144,po-06,2,,True
copo-009667,co-02144,po-03,2,,True
copo-009668,co-02145,po-11,3,,True
copo-009669,co-02145,po-03,3,,True
copo-009670,co-02145,po-08,3,,True
copo-009671,co-02145,po-02,2,,True
copo-009672,co-02145,po-07,2,,True
copo-009673,co-02146,po-03,3,,True
copo-009674,co-02146,po-10,2,,True
copo-009675,co-02146,po-01,3,,True
copo-009676,co-02146,po-06,1,,True
copo-009677,co-02146,po-11,1,,True
copo-009678,co-02147,po-11,3,,True
copo-009679,co-02147,po-02,3,,True
copo-009680,co-02147,po-12,1,,True
copo-009681,co-02148,po-06,3,,True
copo-009682,co-02148,po-07,1,,True
copo-009683,co-02148,po-02,3,,True
copo-009684,co-02149,po-04,1,,True
copo-009685,co-02149,po-09,2,,True
copo-009686,co-02149,po-05,1,,True
copo-009687,co-02149,po-10,1,,True
copo-009688,co-02149,po-02,3,,True
copo-009689,co-02149,po-08,3,,True
copo-009690,co-02150,po-12,1,,True
copo-009691,co-02150,po-07,3,,True
copo-009692,co-02150,po-02,3,,True
copo-009693,co-02150,po-03,2,,True
copo-009694,co-02150,po-09,2,,True
copo-009695,co-02151,po-07,3,,True
copo-009696,co-02151,po-04,3,,True
copo-009697,co-02151,po-02,3,,True
copo-009698,co-02152,po-02,1,,True
copo-009699,co-02152,po-08,2,,True
copo-009700,co-02152,po-07,2,,True
copo-009701,co-02152,po-12,3,,True
copo-009702,co-02152,po-04,2,,True
copo-009703,co-02153,po-12,3,,True
copo-009704,co-02153,po-11,2,,True
copo-009705,co-02153,po-07,3,,True
copo-009706,co-02154,po-06,3,,True
copo-009707,co-02154,po-11,3,,True
copo-009708,co-02154,po-10,3,,True
copo-009709,co-02154,po-02,2,,True
copo-009710,co-02155,po-10,2,,True
copo-009711,co-02155,po-07,3,,True
copo-009712,co-02155,po-05,3,,True
copo-009713,co-02155,po-12,2,,True
copo-009714,co-02156,po-12,3,,True
copo-009715,co-02156,po-11,3,,True
copo-009716,co-02156,po-07,1,,True
copo-009717,co-02156,po-09,1,,True
copo-009718,co-02157,po-05,1,,True
copo-009719,co-02157,po-04,3,,True
copo-009720,co-02157,po-11,2,,True
copo-009721,co-02158,po-10,2,,True
copo-009722,co-02158,po-09,3,,True
copo-009723,co-02158,po-01,3,,True
copo-009724,co-02159,po-02,3,,True
copo-009725,co-02159,po-06,3,,True
copo-009726,co-02159,po-11,3,,True
copo-009727,co-02159,po-10,2,,True
copo-009728,co-02159,po-01,3,,True
copo-009729,co-02159,po-07,3,,True
copo-009730,co-02160,po-10,2,,True
copo-009731,co-02160,po-01,1,,True
copo-009732,co-02160,po-03,3,,True
copo-009733,co-02160,po-06,3,,True
copo-009734,co-02160,po-02,2,,True
copo-009735,co-02160,po-09,3,,True
copo-009736,co-02161,po-11,3,,True
copo-009737,co-02161,po-02,2,,True
copo-009738,co-02161,po-12,3,,True
copo-009739,co-02161,po-10,3,,True
copo-009740,co-02161,po-08,1,,True
copo-009741,co-02162,po-12,2,,True
copo-009742,co-02162,po-09,3,,True
copo-009743,co-02162,po-07,3,,True
copo-009744,co-02162,po-03,3,,True
copo-009745,co-02163,po-02,2,,True
copo-009746,co-02163,po-12,2,,True
copo-009747,co-02163,po-03,2,,True
copo-009748,co-02163,po-06,1,,True
copo-009749,co-02163,po-05,1,,True
copo-009750,co-02163,po-09,3,,True
copo-009751,co-02164,po-06,1,,True
copo-009752,co-02164,po-07,3,,True
copo-009753,co-02164,po-04,3,,True
copo-009754,co-02165,po-10,2,,True
copo-009755,co-02165,po-03,3,,True
copo-009756,co-02165,po-05,3,,True
copo-009757,co-02165,po-09,2,,True
copo-009758,co-02166,po-02,3,,True
copo-009759,co-02166,po-01,2,,True
copo-009760,co-02166,po-08,1,,True
copo-009761,co-02166,po-09,2,,True
copo-009762,co-02167,po-06,3,,True
copo-009763,co-02167,po-02,1,,True
copo-009764,co-02167,po-01,3,,True
copo-009765,co-02168,po-12,3,,True
copo-009766,co-02168,po-09,2,,True
copo-009767,co-02168,po-05,2,,True
copo-009768,co-02168,po-03,3,,True
copo-009769,co-02168,po-11,1,,True
copo-009770,co-02169,po-04,3,,True
copo-009771,co-02169,po-07,2,,True
copo-009772,co-02169,po-01,2,,True
copo-009773,co-02170,po-06,2,,True
copo-009774,co-02170,po-01,1,,True
copo-009775,co-02170,po-03,3,,True
copo-009776,co-02170,po-09,2,,True
copo-009777,co-02171,po-11,2,,True
copo-009778,co-02171,po-03,2,,True
copo-009779,co-02171,po-05,3,,True
copo-009780,co-02171,po-04,1,,True
copo-009781,co-02171,po-08,3,,True
copo-009782,co-02172,po-09,3,,True
copo-009783,co-02172,po-01,3,,True
copo-009784,co-02172,po-10,3,,True
copo-009785,co-02172,po-02,2,,True
copo-009786,co-02173,po-07,1,,True
copo-009787,co-02173,po-05,3,,True
copo-009788,co-02173,po-03,2,,True
copo-009789,co-02173,po-12,2,,True
copo-009790,co-02173,po-10,1,,True
copo-009791,co-02173,po-11,1,,True
copo-009792,co-02174,po-01,1,,True
copo-009793,co-02174,po-06,3,,True
copo-009794,co-02174,po-12,3,,True
copo-009795,co-02174,po-07,2,,True
copo-009796,co-02174,po-09,1,,True
copo-009797,co-02175,po-03,3,,True
copo-009798,co-02175,po-06,2,,True
copo-009799,co-02175,po-11,2,,True
copo-009800,co-02175,po-12,3,,True
copo-009801,co-02175,po-04,3,,True
copo-009802,co-02176,po-06,2,,True
copo-009803,co-02176,po-09,3,,True
copo-009804,co-02176,po-11,3,,True
copo-009805,co-02177,po-12,1,,True
copo-009806,co-02177,po-09,2,,True
copo-009807,co-02177,po-11,1,,True
copo-009808,co-02177,po-10,3,,True
copo-009809,co-02177,po-03,2,,True
copo-009810,co-02177,po-04,3,,True
copo-009811,co-02178,po-04,2,,True
copo-009812,co-02178,po-01,3,,True
copo-009813,co-02178,po-05,3,,True
copo-009814,co-02179,po-12,1,,True
copo-009815,co-02179,po-10,3,,True
copo-009816,co-02179,po-08,3,,True
copo-009817,co-02180,po-05,3,,True
copo-009818,co-02180,po-03,2,,True
copo-009819,co-02180,po-11,2,,True
copo-009820,co-02181,po-12,2,,True
copo-009821,co-02181,po-05,3,,True
copo-009822,co-02181,po-06,2,,True
copo-009823,co-02181,po-03,3,,True
copo-009824,co-02181,po-01,3,,True
copo-009825,co-02182,po-01,2,,True
copo-009826,co-02182,po-02,2,,True
copo-009827,co-02182,po-06,3,,True
copo-009828,co-02182,po-03,3,,True
copo-009829,co-02182,po-09,3,,True
copo-009830,co-02182,po-12,3,,True
copo-009831,co-02183,po-01,3,,True
copo-009832,co-02183,po-12,3,,True
copo-009833,co-02183,po-09,3,,True
copo-009834,co-02183,po-04,1,,True
copo-009835,co-02183,po-05,2,,True
copo-009836,co-02183,po-10,3,,True
copo-009837,co-02184,po-01,3,,True
copo-009838,co-02184,po-11,1,,True
copo-009839,co-02184,po-08,3,,True
copo-009840,co-02184,po-05,1,,True
copo-009841,co-02185,po-12,3,,True
copo-009842,co-02185,po-10,3,,True
copo-009843,co-02185,po-11,2,,True
copo-009844,co-02185,po-08,3,,True
copo-009845,co-02186,po-11,1,,True
copo-009846,co-02186,po-06,2,,True
copo-009847,co-02186,po-07,2,,True
copo-009848,co-02187,po-06,1,,True
copo-009849,co-02187,po-08,1,,True
copo-009850,co-02187,po-05,3,,True
copo-009851,co-02187,po-10,3,,True
copo-009852,co-02187,po-09,3,,True
copo-009853,co-02188,po-12,3,,True
copo-009854,co-02188,po-07,2,,True
copo-009855,co-02188,po-03,2,,True
copo-009856,co-02188,po-11,3,,True
copo-009857,co-02189,po-05,3,,True
copo-009858,co-02189,po-08,3,,True
copo-009859,co-02189,po-06,1,,True
copo-009860,co-02189,po-02,3,,True
copo-009861,co-02190,po-04,3,,True
copo-009862,co-02190,po-06,3,,True
copo-009863,co-02190,po-10,2,,True
copo-009864,co-02190,po-09,3,,True
copo-009865,co-02190,po-12,3,,True
copo-009866,co-02191,po-07,3,,True
copo-009867,co-02191,po-02,1,,True
copo-009868,co-02191,po-04,3,,True
copo-009869,co-02191,po-06,3,,True
copo-009870,co-02191,po-01,3,,True
copo-009871,co-02191,po-09,2,,True
copo-009872,co-02192,po-10,3,,True
copo-009873,co-02192,po-03,3,,True
copo-009874,co-02192,po-11,2,,True
copo-009875,co-02192,po-04,2,,True
copo-009876,co-02192,po-09,1,,True
copo-009877,co-02192,po-06,2,,True
copo-009878,co-02193,po-07,2,,True
copo-009879,co-02193,po-10,3,,True
copo-009880,co-02193,po-11,2,,True
copo-009881,co-02193,po-06,3,,True
copo-009882,co-02194,po-12,1,,True
copo-009883,co-02194,po-03,2,,True
copo-009884,co-02194,po-04,3,,True
copo-009885,co-02195,po-06,3,,True
copo-009886,co-02195,po-04,3,,True
copo-009887,co-02195,po-03,3,,True
copo-009888,co-02195,po-08,2,,True
copo-009889,co-02195,po-11,1,,True
copo-009890,co-02195,po-10,2,,True
copo-009891,co-02196,po-03,2,,True
copo-009892,co-02196,po-05,2,,True
copo-009893,co-02196,po-10,2,,True
copo-009894,co-02196,po-01,3,,True
copo-009895,co-02196,po-04,3,,True
copo-009896,co-02196,po-02,1,,True
copo-009897,co-02197,po-11,3,,True
copo-009898,co-02197,po-03,3,,True
copo-009899,co-02197,po-08,1,,True
copo-009900,co-02198,po-06,2,,True
copo-009901,co-02198,po-01,2,,True
copo-009902,co-02198,po-08,3,,True
copo-009903,co-02198,po-07,3,,True
copo-009904,co-02198,po-02,2,,True
copo-009905,co-02198,po-10,3,,True
copo-009906,co-02199,po-06,2,,True
copo-009907,co-02199,po-07,3,,True
copo-009908,co-02199,po-05,3,,True
copo-009909,co-02200,po-04,2,,True
copo-009910,co-02200,po-11,2,,True
copo-009911,co-02200,po-01,2,,True
copo-009912,co-02200,po-05,3,,True
copo-009913,co-02200,po-06,2,,True
copo-009914,co-02201,po-03,3,,True
copo-009915,co-02201,po-07,2,,True
copo-009916,co-02201,po-04,3,,True
copo-009917,co-02202,po-08,3,,True
copo-009918,co-02202,po-12,3,,True
copo-009919,co-02202,po-11,3,,True
copo-009920,co-02203,po-07,1,,True
copo-009921,co-02203,po-11,3,,True
copo-009922,co-02203,po-08,1,,True
copo-009923,co-02204,po-11,2,,True
copo-009924,co-02204,po-02,3,,True
copo-009925,co-02204,po-03,2,,True
copo-009926,co-02204,po-01,2,,True
copo-009927,co-02204,po-09,2,,True
copo-009928,co-02205,po-08,3,,True
copo-009929,co-02205,po-07,2,,True
copo-009930,co-02205,po-10,1,,True
copo-009931,co-02206,po-03,3,,True
copo-009932,co-02206,po-02,2,,True
copo-009933,co-02206,po-09,3,,True
copo-009934,co-02206,po-04,3,,True
copo-009935,co-02206,po-10,3,,True
copo-009936,co-02206,po-07,1,,True
copo-009937,co-02207,po-10,1,,True
copo-009938,co-02207,po-07,1,,True
copo-009939,co-02207,po-12,2,,True
copo-009940,co-02207,po-03,2,,True
copo-009941,co-02208,po-03,2,,True
copo-009942,co-02208,po-09,2,,True
copo-009943,co-02208,po-12,3,,True
copo-009944,co-02208,po-01,3,,True
copo-009945,co-02208,po-07,3,,True
copo-009946,co-02208,po-02,3,,True
copo-009947,co-02209,po-02,3,,True
copo-009948,co-02209,po-03,3,,True
copo-009949,co-02209,po-07,1,,True
copo-009950,co-02210,po-05,2,,True
copo-009951,co-02210,po-07,3,,True
copo-009952,co-02210,po-11,2,,True
copo-009953,co-02210,po-06,3,,True
copo-009954,co-02210,po-09,3,,True
copo-009955,co-02211,po-10,3,,True
copo-009956,co-02211,po-07,3,,True
copo-009957,co-02211,po-01,2,,True
copo-009958,co-02212,po-03,3,,True
copo-009959,co-02212,po-11,2,,True
copo-009960,co-02212,po-05,3,,True
copo-009961,co-02212,po-06,3,,True
copo-009962,co-02212,po-12,3,,True
copo-009963,co-02212,po-08,3,,True
copo-009964,co-02213,po-01,3,,True
copo-009965,co-02213,po-06,1,,True
copo-009966,co-02213,po-04,3,,True
copo-009967,co-02214,po-01,2,,True
copo-009968,co-02214,po-06,1,,True
copo-009969,co-02214,po-07,3,,True
copo-009970,co-02214,po-10,3,,True
copo-009971,co-02214,po-12,3,,True
copo-009972,co-02214,po-09,3,,True
copo-009973,co-02215,po-08,3,,True
copo-009974,co-02215,po-10,3,,True
copo-009975,co-02215,po-06,3,,True
copo-009976,co-02215,po-02,2,,True
copo-009977,co-02215,po-03,1,,True
copo-009978,co-02216,po-05,2,,True
copo-009979,co-02216,po-03,2,,True
copo-009980,co-02216,po-09,3,,True
copo-009981,co-02216,po-06,3,,True
copo-009982,co-02217,po-02,3,,True
copo-009983,co-02217,po-07,3,,True
copo-009984,co-02217,po-01,3,,True
copo-009985,co-02217,po-12,2,,True
copo-009986,co-02217,po-09,3,,True
copo-009987,co-02218,po-02,1,,True
copo-009988,co-02218,po-11,3,,True
copo-009989,co-02218,po-01,1,,True
copo-009990,co-02218,po-06,1,,True
copo-009991,co-02218,po-12,3,,True
copo-009992,co-02218,po-10,3,,True
copo-009993,co-02219,po-02,3,,True
copo-009994,co-02219,po-08,2,,True
copo-009995,co-02219,po-09,1,,True
copo-009996,co-02220,po-01,2,,True
copo-009997,co-02220,po-06,3,,True
copo-009998,co-02220,po-12,2,,True
copo-009999,co-02220,po-03,3,,True
copo-010000,co-02221,po-03,1,,True
copo-010001,co-02221,po-11,3,,True
copo-010002,co-02221,po-04,2,,True
copo-010003,co-02221,po-12,3,,True
copo-010004,co-02221,po-01,3,,True
copo-010005,co-02221,po-08,2,,True
copo-010006,co-02222,po-05,3,,True
copo-010007,co-02222,po-11,3,,True
copo-010008,co-02222,po-08,2,,True
copo-010009,co-02222,po-06,3,,True
copo-010010,co-02222,po-04,3,,True
copo-010011,co-02222,po-07,3,,True
copo-010012,co-02223,po-05,3,,True
copo-010013,co-02223,po-03,3,,True
copo-010014,co-02223,po-06,3,,True
copo-010015,co-02223,po-11,3,,True
copo-010016,co-02223,po-07,3,,True
copo-010017,co-02224,po-12,1,,True
copo-010018,co-02224,po-11,3,,True
copo-010019,co-02224,po-07,2,,True
copo-010020,co-02225,po-08,2,,True
copo-010021,co-02225,po-02,3,,True
copo-010022,co-02225,po-12,2,,True
copo-010023,co-02225,po-05,3,,True
copo-010024,co-02225,po-01,3,,True
copo-010025,co-02226,po-09,3,,True
copo-010026,co-02226,po-12,1,,True
copo-010027,co-02226,po-02,3,,True
copo-010028,co-02226,po-05,1,,True
copo-010029,co-02226,po-11,2,,True
copo-010030,co-02226,po-08,2,,True
copo-010031,co-02227,po-03,2,,True
copo-010032,co-02227,po-05,2,,True
copo-010033,co-02227,po-01,1,,True
copo-010034,co-02227,po-06,3,,True
copo-010035,co-02227,po-08,3,,True
copo-010036,co-02227,po-12,3,,True
copo-010037,co-02228,po-04,2,,True
copo-010038,co-02228,po-03,3,,True
copo-010039,co-02228,po-05,3,,True
copo-010040,co-02228,po-06,3,,True
copo-010041,co-02228,po-12,1,,True
copo-010042,co-02228,po-11,1,,True
copo-010043,co-02229,po-11,1,,True
copo-010044,co-02229,po-05,2,,True
copo-010045,co-02229,po-09,2,,True
copo-010046,co-02229,po-01,3,,True
copo-010047,co-02230,po-05,2,,True
copo-010048,co-02230,po-03,2,,True
copo-010049,co-02230,po-06,2,,True
copo-010050,co-02230,po-08,3,,True
copo-010051,co-02230,po-11,2,,True
copo-010052,co-02230,po-01,3,,True
copo-010053,co-02231,po-09,2,,True
copo-010054,co-02231,po-02,3,,True
copo-010055,co-02231,po-10,3,,True
copo-010056,co-02231,po-03,2,,True
copo-010057,co-02231,po-11,3,,True
copo-010058,co-02231,po-07,3,,True
copo-010059,co-02232,po-08,2,,True
copo-010060,co-02232,po-05,3,,True
copo-010061,co-02232,po-07,2,,True
copo-010062,co-02232,po-01,3,,True
copo-010063,co-02232,po-11,1,,True
copo-010064,co-02233,po-08,2,,True
copo-010065,co-02233,po-06,3,,True
copo-010066,co-02233,po-05,2,,True
copo-010067,co-02233,po-10,1,,True
copo-010068,co-02233,po-11,2,,True
copo-010069,co-02233,po-09,2,,True
copo-010070,co-02234,po-02,3,,True
copo-010071,co-02234,po-10,3,,True
copo-010072,co-02234,po-03,3,,True
copo-010073,co-02235,po-07,2,,True
copo-010074,co-02235,po-01,3,,True
copo-010075,co-02235,po-06,3,,True
copo-010076,co-02235,po-12,2,,True
copo-010077,co-02236,po-12,2,,True
copo-010078,co-02236,po-10,3,,True
copo-010079,co-02236,po-04,2,,True
copo-010080,co-02237,po-02,3,,True
copo-010081,co-02237,po-03,2,,True
copo-010082,co-02237,po-05,2,,True
copo-010083,co-02238,po-04,3,,True
copo-010084,co-02238,po-01,2,,True
copo-010085,co-02238,po-12,3,,True
copo-010086,co-02238,po-08,3,,True
copo-010087,co-02239,po-02,3,,True
copo-010088,co-02239,po-09,2,,True
copo-010089,co-02239,po-07,3,,True
copo-010090,co-02239,po-03,2,,True
copo-010091,co-02239,po-05,1,,True
copo-010092,co-02239,po-11,1,,True
copo-010093,co-02240,po-11,3,,True
copo-010094,co-02240,po-02,1,,True
copo-010095,co-02240,po-04,3,,True
copo-010096,co-02240,po-09,3,,True
copo-010097,co-02241,po-09,3,,True
copo-010098,co-02241,po-08,3,,True
copo-010099,co-02241,po-12,1,,True
copo-010100,co-02241,po-01,2,,True
copo-010101,co-02242,po-06,3,,True
copo-010102,co-02242,po-10,2,,True
copo-010103,co-02242,po-09,2,,True
copo-010104,co-02242,po-12,3,,True
copo-010105,co-02242,po-07,2,,True
copo-010106,co-02243,po-02,2,,True
copo-010107,co-02243,po-09,2,,True
copo-010108,co-02243,po-01,1,,True
copo-010109,co-02243,po-03,2,,True
copo-010110,co-02243,po-11,3,,True
copo-010111,co-02244,po-09,3,,True
copo-010112,co-02244,po-07,2,,True
copo-010113,co-02244,po-03,3,,True
copo-010114,co-02244,po-11,3,,True
copo-010115,co-02244,po-06,3,,True
copo-010116,co-02244,po-02,3,,True
copo-010117,co-02245,po-12,1,,True
copo-010118,co-02245,po-04,3,,True
copo-010119,co-02245,po-03,3,,True
copo-010120,co-02246,po-09,1,,True
copo-010121,co-02246,po-04,3,,True
copo-010122,co-02246,po-05,2,,True
copo-010123,co-02246,po-08,3,,True
copo-010124,co-02246,po-02,3,,True
copo-010125,co-02246,po-06,2,,True
copo-010126,co-02247,po-05,3,,True
copo-010127,co-02247,po-11,2,,True
copo-010128,co-02247,po-06,2,,True
copo-010129,co-02247,po-10,3,,True
copo-010130,co-02248,po-04,3,,True
copo-010131,co-02248,po-11,3,,True
copo-010132,co-02248,po-03,3,,True
copo-010133,co-02248,po-08,1,,True
copo-010134,co-02249,po-05,2,,True
copo-010135,co-02249,po-06,3,,True
copo-010136,co-02249,po-04,2,,True
copo-010137,co-02250,po-09,2,,True
copo-010138,co-02250,po-12,3,,True
copo-010139,co-02250,po-02,3,,True
copo-010140,co-02250,po-06,3,,True
copo-010141,co-02250,po-07,2,,True
copo-010142,co-02250,po-11,3,,True
copo-010143,co-02251,po-06,3,,True
copo-010144,co-02251,po-07,3,,True
copo-010145,co-02251,po-10,2,,True
copo-010146,co-02251,po-01,3,,True
copo-010147,co-02251,po-05,3,,True
copo-010148,co-02251,po-03,3,,True
copo-010149,co-02252,po-12,1,,True
copo-010150,co-02252,po-04,3,,True
copo-010151,co-02252,po-11,2,,True
copo-010152,co-02252,po-03,2,,True
copo-010153,co-02252,po-09,3,,True
copo-010154,co-02252,po-05,3,,True
copo-010155,co-02253,po-06,1,,True
copo-010156,co-02253,po-09,3,,True
copo-010157,co-02253,po-08,3,,True
copo-010158,co-02253,po-10,2,,True
copo-010159,co-02253,po-01,2,,True
copo-010160,co-02254,po-06,3,,True
copo-010161,co-02254,po-10,2,,True
copo-010162,co-02254,po-11,1,,True
copo-010163,co-02254,po-05,3,,True
copo-010164,co-02254,po-03,3,,True
copo-010165,co-02255,po-11,2,,True
copo-010166,co-02255,po-09,2,,True
copo-010167,co-02255,po-10,1,,True
copo-010168,co-02256,po-04,2,,True
copo-010169,co-02256,po-08,3,,True
copo-010170,co-02256,po-05,3,,True
copo-010171,co-02256,po-12,1,,True
copo-010172,co-02257,po-11,2,,True
copo-010173,co-02257,po-12,3,,True
copo-010174,co-02257,po-08,3,,True
copo-010175,co-02257,po-10,1,,True
copo-010176,co-02258,po-07,3,,True
copo-010177,co-02258,po-06,3,,True
copo-010178,co-02258,po-10,3,,True
copo-010179,co-02258,po-12,3,,True
copo-010180,co-02258,po-11,2,,True
copo-010181,co-02259,po-08,2,,True
copo-010182,co-02259,po-06,1,,True
copo-010183,co-02259,po-10,2,,True
copo-010184,co-02259,po-11,2,,True
copo-010185,co-02259,po-09,3,,True
copo-010186,co-02260,po-12,3,,True
copo-010187,co-02260,po-11,3,,True
copo-010188,co-02260,po-07,3,,True
copo-010189,co-02260,po-03,1,,True
copo-010190,co-02261,po-05,2,,True
copo-010191,co-02261,po-06,3,,True
copo-010192,co-02261,po-08,2,,True
copo-010193,co-02262,po-03,3,,True
copo-010194,co-02262,po-01,3,,True
copo-010195,co-02262,po-04,3,,True
copo-010196,co-02262,po-11,3,,True
copo-010197,co-02262,po-12,2,,True
copo-010198,co-02263,po-04,1,,True
copo-010199,co-02263,po-01,2,,True
copo-010200,co-02263,po-09,3,,True
copo-010201,co-02263,po-10,2,,True
copo-010202,co-02263,po-03,3,,True
copo-010203,co-02263,po-08,2,,True
copo-010204,co-02264,po-12,2,,True
copo-010205,co-02264,po-02,1,,True
copo-010206,co-02264,po-03,3,,True
copo-010207,co-02264,po-05,3,,True
copo-010208,co-02265,po-03,2,,True
copo-010209,co-02265,po-11,2,,True
copo-010210,co-02265,po-04,2,,True
copo-010211,co-02266,po-01,2,,True
copo-010212,co-02266,po-02,3,,True
copo-010213,co-02266,po-09,3,,True
copo-010214,co-02266,po-11,2,,True
copo-010215,co-02266,po-10,2,,True
copo-010216,co-02266,po-08,3,,True
copo-010217,co-02267,po-08,3,,True
copo-010218,co-02267,po-02,2,,True
copo-010219,co-02267,po-04,3,,True
copo-010220,co-02267,po-10,3,,True
copo-010221,co-02267,po-07,3,,True
copo-010222,co-02268,po-02,2,,True
copo-010223,co-02268,po-03,1,,True
copo-010224,co-02268,po-08,1,,True
copo-010225,co-02268,po-04,2,,True
copo-010226,co-02268,po-05,1,,True
copo-010227,co-02268,po-07,2,,True
copo-010228,co-02269,po-12,1,,True
copo-010229,co-02269,po-04,2,,True
copo-010230,co-02269,po-09,1,,True
copo-010231,co-02270,po-02,3,,True
copo-010232,co-02270,po-08,3,,True
copo-010233,co-02270,po-03,3,,True
copo-010234,co-02270,po-04,3,,True
copo-010235,co-02271,po-05,1,,True
copo-010236,co-02271,po-02,1,,True
copo-010237,co-02271,po-08,3,,True
copo-010238,co-02272,po-12,3,,True
copo-010239,co-02272,po-09,1,,True
copo-010240,co-02272,po-10,3,,True
copo-010241,co-02272,po-02,3,,True
copo-010242,co-02273,po-01,3,,True
copo-010243,co-02273,po-06,2,,True
copo-010244,co-02273,po-12,2,,True
copo-010245,co-02273,po-02,1,,True
copo-010246,co-02273,po-04,2,,True
copo-010247,co-02274,po-05,3,,True
copo-010248,co-02274,po-10,1,,True
copo-010249,co-02274,po-06,2,,True
copo-010250,co-02274,po-07,3,,True
copo-010251,co-02274,po-01,3,,True
copo-010252,co-02275,po-04,1,,True
copo-010253,co-02275,po-01,2,,True
copo-010254,co-02275,po-07,3,,True
copo-010255,co-02275,po-10,3,,True
copo-010256,co-02275,po-08,2,,True
copo-010257,co-02275,po-11,3,,True
copo-010258,co-02276,po-07,2,,True
copo-010259,co-02276,po-11,2,,True
copo-010260,co-02276,po-10,3,,True
copo-010261,co-02276,po-04,3,,True
copo-010262,co-02276,po-03,1,,True
copo-010263,co-02276,po-12,1,,True
copo-010264,co-02277,po-02,1,,True
copo-010265,co-02277,po-11,3,,True
copo-010266,co-02277,po-06,3,,True
copo-010267,co-02277,po-09,1,,True
copo-010268,co-02277,po-01,2,,True
copo-010269,co-02277,po-07,3,,True
copo-010270,co-02278,po-09,2,,True
copo-010271,co-02278,po-07,2,,True
copo-010272,co-02278,po-04,2,,True
copo-010273,co-02279,po-04,2,,True
copo-010274,co-02279,po-01,2,,True
copo-010275,co-02279,po-07,3,,True
copo-010276,co-02279,po-06,3,,True
copo-010277,co-02279,po-08,3,,True
copo-010278,co-02280,po-10,3,,True
copo-010279,co-02280,po-11,2,,True
copo-010280,co-02280,po-03,3,,True
copo-010281,co-02280,po-04,3,,True
copo-010282,co-02281,po-04,3,,True
copo-010283,co-02281,po-07,1,,True
copo-010284,co-02281,po-10,1,,True
copo-010285,co-02281,po-12,2,,True
copo-010286,co-02281,po-03,3,,True
copo-010287,co-02281,po-02,2,,True
copo-010288,co-02282,po-05,3,,True
copo-010289,co-02282,po-08,2,,True
copo-010290,co-02282,po-06,3,,True
copo-010291,co-02282,po-09,3,,True
copo-010292,co-02282,po-12,3,,True
copo-010293,co-02282,po-04,3,,True
copo-010294,co-02283,po-02,2,,True
copo-010295,co-02283,po-07,1,,True
copo-010296,co-02283,po-04,3,,True
copo-010297,co-02283,po-08,2,,True
copo-010298,co-02283,po-12,1,,True
copo-010299,co-02284,po-06,1,,True
copo-010300,co-02284,po-12,1,,True
copo-010301,co-02284,po-03,2,,True
copo-010302,co-02284,po-08,2,,True
copo-010303,co-02284,po-09,3,,True
copo-010304,co-02284,po-04,2,,True
copo-010305,co-02285,po-09,3,,True
copo-010306,co-02285,po-02,2,,True
copo-010307,co-02285,po-11,2,,True
copo-010308,co-02286,po-12,2,,True
copo-010309,co-02286,po-11,2,,True
copo-010310,co-02286,po-05,3,,True
copo-010311,co-02286,po-07,3,,True
copo-010312,co-02286,po-06,3,,True
copo-010313,co-02287,po-07,3,,True
copo-010314,co-02287,po-09,3,,True
copo-010315,co-02287,po-05,1,,True
copo-010316,co-02287,po-04,2,,True
