id,student_id,hostel_room_id,hostel_block_id,room_number,academic_year,admission_year,status
halloc-00824,STU-02894,hrm-0296,hblk-boys-ann,BAX-DORM-01,2024-2028,2024,occupied
halloc-00825,STU-00370,hrm-0296,hblk-boys-ann,BAX-DORM-01,2025-2029,2025,occupied
halloc-00826,STU-00330,hrm-0296,hblk-boys-ann,BAX-DORM-01,2024-2028,2024,occupied
halloc-00827,STU-02309,hrm-0296,hblk-boys-ann,BAX-DORM-01,2025-2029,2025,occupied
halloc-00828,STU-01001,hrm-0296,hblk-boys-ann,BAX-DORM-01,2022-2026,2022,occupied
halloc-00829,STU-00248,hrm-0296,hblk-boys-ann,BAX-DORM-01,2024-2028,2024,occupied
halloc-00830,STU-00999,hrm-0296,hblk-boys-ann,BAX-DORM-01,2022-2026,2022,occupied
halloc-00831,STU-01343,hrm-0296,hblk-boys-ann,BAX-DORM-01,2025-2029,2025,occupied
halloc-00832,STU-03172,hrm-0296,hblk-boys-ann,BAX-DORM-01,2022-2026,2022,occupied
halloc-00833,STU-01543,hrm-0296,hblk-boys-ann,BAX-DORM-01,2023-2027,2023,occupied
halloc-00834,STU-03335,hrm-0296,hblk-boys-ann,BAX-DORM-01,2025-2029,2025,occupied
halloc-00835,STU-00098,hrm-0297,hblk-boys-ann,BAX-DORM-02,2022-2026,2022,occupied
halloc-00836,STU-01987,hrm-0297,hblk-boys-ann,BAX-DORM-02,2022-2026,2022,occupied
halloc-00837,STU-01388,hrm-0297,hblk-boys-ann,BAX-DORM-02,2025-2029,2025,occupied
halloc-00838,STU-02419,hrm-0297,hblk-boys-ann,BAX-DORM-02,2022-2026,2022,occupied
halloc-00839,STU-00005,hrm-0297,hblk-boys-ann,BAX-DORM-02,2022-2026,2022,occupied
halloc-00840,STU-02178,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00841,STU-03066,hrm-0297,hblk-boys-ann,BAX-DORM-02,2025-2029,2025,occupied
halloc-00842,STU-02216,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00843,STU-00666,hrm-0297,hblk-boys-ann,BAX-DORM-02,2023-2027,2023,occupied
halloc-00844,STU-03286,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00845,STU-01569,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00846,STU-00630,hrm-0297,hblk-boys-ann,BAX-DORM-02,2023-2027,2023,occupied
halloc-00847,STU-00805,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00848,STU-02450,hrm-0297,hblk-boys-ann,BAX-DORM-02,2022-2026,2022,occupied
halloc-00849,STU-03282,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00850,STU-02572,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00851,STU-01311,hrm-0297,hblk-boys-ann,BAX-DORM-02,2024-2028,2024,occupied
halloc-00852,STU-02509,hrm-0297,hblk-boys-ann,BAX-DORM-02,2023-2027,2023,occupied
halloc-00853,STU-00447,hrm-0297,hblk-boys-ann,BAX-DORM-02,2025-2029,2025,occupied
halloc-00854,STU-02067,hrm-0297,hblk-boys-ann,BAX-DORM-02,2023-2027,2023,occupied
halloc-00855,STU-00272,hrm-0298,hblk-girls-c,GC-F1R01,2024-2028,2024,occupied
halloc-00856,STU-01412,hrm-0298,hblk-girls-c,GC-F1R01,2025-2029,2025,occupied
halloc-00857,STU-02149,hrm-0299,hblk-girls-c,GC-F1R02,2023-2027,2023,occupied
halloc-00858,STU-01188,hrm-0299,hblk-girls-c,GC-F1R02,2023-2027,2023,occupied
halloc-00859,STU-02722,hrm-0300,hblk-girls-c,GC-F1R03,2022-2026,2022,occupied
halloc-00860,STU-01828,hrm-0300,hblk-girls-c,GC-F1R03,2024-2028,2024,occupied
halloc-00861,STU-02521,hrm-0301,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00862,STU-00834,hrm-0301,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00863,STU-01745,hrm-0302,hblk-girls-c,GC-F1R05,2023-2027,2023,occupied
halloc-00864,STU-02022,hrm-0302,hblk-girls-c,GC-F1R05,2022-2026,2022,occupied
halloc-00865,STU-01899,hrm-0303,hblk-girls-c,GC-F1R06,2025-2029,2025,occupied
halloc-00866,STU-02029,hrm-0303,hblk-girls-c,GC-F1R06,2022-2026,2022,occupied
halloc-00867,STU-03196,hrm-0304,hblk-girls-c,GC-F1R07,2023-2027,2023,occupied
halloc-00868,STU-01604,hrm-0304,hblk-girls-c,GC-F1R07,2024-2028,2024,occupied
halloc-00869,STU-00614,hrm-0305,hblk-girls-c,GC-F1R08,2023-2027,2023,occupied
halloc-00870,STU-01220,hrm-0305,hblk-girls-c,GC-F1R08,2024-2028,2024,occupied
halloc-00871,STU-02028,hrm-0306,hblk-girls-c,GC-F1R09,2022-2026,2022,occupied
halloc-00872,STU-02629,hrm-0306,hblk-girls-c,GC-F1R09,2025-2029,2025,occupied
halloc-00873,STU-02084,hrm-0307,hblk-girls-c,GC-F1R10,2023-2027,2023,occupied
halloc-00874,STU-02510,hrm-0307,hblk-girls-c,GC-F1R10,2023-2027,2023,occupied
halloc-00875,STU-01373,hrm-0308,hblk-girls-c,GC-F1R11,2025-2029,2025,occupied
halloc-00876,STU-00814,hrm-0308,hblk-girls-c,GC-F1R11,2024-2028,2024,occupied
halloc-00877,STU-02003,hrm-0309,hblk-girls-c,GC-F1R12,2022-2026,2022,occupied
halloc-00878,STU-02655,hrm-0309,hblk-girls-c,GC-F1R12,2022-2026,2022,occupied
halloc-00879,STU-01228,hrm-0310,hblk-girls-c,GC-F1R01,2024-2028,2024,occupied
halloc-00880,STU-03330,hrm-0310,hblk-girls-c,GC-F1R01,2025-2029,2025,occupied
halloc-00881,STU-01777,hrm-0310,hblk-girls-c,GC-F1R01,2023-2027,2023,occupied
halloc-00882,STU-03352,hrm-0311,hblk-girls-c,GC-F1R02,2025-2029,2025,occupied
halloc-00883,STU-01876,hrm-0311,hblk-girls-c,GC-F1R02,2025-2029,2025,occupied
halloc-00884,STU-01936,hrm-0311,hblk-girls-c,GC-F1R02,2022-2026,2022,occupied
halloc-00885,STU-02944,hrm-0312,hblk-girls-c,GC-F1R03,2024-2028,2024,occupied
halloc-00886,STU-01095,hrm-0312,hblk-girls-c,GC-F1R03,2023-2027,2023,occupied
halloc-00887,STU-01748,hrm-0312,hblk-girls-c,GC-F1R03,2023-2027,2023,occupied
halloc-00888,STU-02890,hrm-0313,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00889,STU-00126,hrm-0313,hblk-girls-c,GC-F1R04,2023-2027,2023,occupied
halloc-00890,STU-03024,hrm-0313,hblk-girls-c,GC-F1R04,2025-2029,2025,occupied
halloc-00891,STU-01999,hrm-0314,hblk-girls-c,GC-F1R05,2022-2026,2022,occupied
halloc-00892,STU-02258,hrm-0314,hblk-girls-c,GC-F1R05,2024-2028,2024,occupied
halloc-00893,STU-01616,hrm-0314,hblk-girls-c,GC-F1R05,2024-2028,2024,occupied
halloc-00894,STU-00382,hrm-0315,hblk-girls-c,GC-F1R06,2025-2029,2025,occupied
halloc-00895,STU-00663,hrm-0315,hblk-girls-c,GC-F1R06,2023-2027,2023,occupied
halloc-00896,STU-00356,hrm-0315,hblk-girls-c,GC-F1R06,2024-2028,2024,occupied
halloc-00897,STU-00407,hrm-0316,hblk-girls-c,GC-F1R07,2025-2029,2025,occupied
halloc-00898,STU-01923,hrm-0316,hblk-girls-c,GC-F1R07,2022-2026,2022,occupied
halloc-00899,STU-02802,hrm-0316,hblk-girls-c,GC-F1R07,2023-2027,2023,occupied
halloc-00900,STU-02107,hrm-0317,hblk-girls-c,GC-F1R08,2023-2027,2023,occupied
halloc-00901,STU-01276,hrm-0317,hblk-girls-c,GC-F1R08,2024-2028,2024,occupied
halloc-00902,STU-02715,hrm-0317,hblk-girls-c,GC-F1R08,2022-2026,2022,occupied
halloc-00903,STU-01743,hrm-0318,hblk-girls-c,GC-F1R09,2023-2027,2023,occupied
halloc-00904,STU-00909,hrm-0318,hblk-girls-c,GC-F1R09,2025-2029,2025,occupied
halloc-00905,STU-00511,hrm-0318,hblk-girls-c,GC-F1R09,2022-2026,2022,occupied
halloc-00906,STU-02936,hrm-0319,hblk-girls-c,GC-F1R10,2024-2028,2024,occupied
halloc-00907,STU-02647,hrm-0319,hblk-girls-c,GC-F1R10,2022-2026,2022,occupied
halloc-00908,STU-02688,hrm-0319,hblk-girls-c,GC-F1R10,2022-2026,2022,occupied
halloc-00909,STU-00701,hrm-0320,hblk-girls-c,GC-F1R01,2023-2027,2023,occupied
halloc-00910,STU-01874,hrm-0320,hblk-girls-c,GC-F1R01,2025-2029,2025,occupied
halloc-00911,STU-03248,hrm-0320,hblk-girls-c,GC-F1R01,2024-2028,2024,occupied
halloc-00912,STU-03114,hrm-0320,hblk-girls-c,GC-F1R01,2025-2029,2025,occupied
halloc-00913,STU-01908,hrm-0321,hblk-girls-c,GC-F1R02,2025-2029,2025,occupied
halloc-00914,STU-00509,hrm-0321,hblk-girls-c,GC-F1R02,2022-2026,2022,occupied
halloc-00915,STU-01760,hrm-0321,hblk-girls-c,GC-F1R02,2023-2027,2023,occupied
halloc-00916,STU-00597,hrm-0321,hblk-girls-c,GC-F1R02,2022-2026,2022,occupied
halloc-00917,STU-01750,hrm-0322,hblk-girls-c,GC-F1R03,2023-2027,2023,occupied
halloc-00918,STU-02429,hrm-0322,hblk-girls-c,GC-F1R03,2022-2026,2022,occupied
halloc-00919,STU-00048,hrm-0322,hblk-girls-c,GC-F1R03,2022-2026,2022,occupied
halloc-00920,STU-01397,hrm-0322,hblk-girls-c,GC-F1R03,2025-2029,2025,occupied
halloc-00921,STU-01858,hrm-0323,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00922,STU-00813,hrm-0323,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00923,STU-03347,hrm-0323,hblk-girls-c,GC-F1R04,2025-2029,2025,occupied
halloc-00924,STU-01561,hrm-0323,hblk-girls-c,GC-F1R04,2024-2028,2024,occupied
halloc-00925,STU-01612,hrm-0324,hblk-girls-c,GC-F1R05,2024-2028,2024,occupied
halloc-00926,STU-00350,hrm-0324,hblk-girls-c,GC-F1R05,2024-2028,2024,occupied
halloc-00927,STU-02505,hrm-0324,hblk-girls-c,GC-F1R05,2023-2027,2023,occupied
halloc-00928,STU-03142,hrm-0324,hblk-girls-c,GC-F1R05,2022-2026,2022,occupied
halloc-00929,STU-02874,hrm-0325,hblk-girls-c,GC-F1R06,2023-2027,2023,occupied
halloc-00930,STU-02257,hrm-0325,hblk-girls-c,GC-F1R06,2024-2028,2024,occupied
halloc-00931,STU-00369,hrm-0325,hblk-girls-c,GC-F1R06,2025-2029,2025,occupied
halloc-00932,STU-00836,hrm-0325,hblk-girls-c,GC-F1R06,2024-2028,2024,occupied
halloc-00933,STU-02824,hrm-0326,hblk-girls-c,GC-F2R01,2023-2027,2023,occupied
halloc-00934,STU-02224,hrm-0326,hblk-girls-c,GC-F2R01,2024-2028,2024,occupied
halloc-00935,STU-02884,hrm-0327,hblk-girls-c,GC-F2R02,2024-2028,2024,occupied
halloc-00936,STU-02019,hrm-0327,hblk-girls-c,GC-F2R02,2022-2026,2022,occupied
halloc-00937,STU-00053,hrm-0328,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00938,STU-00551,hrm-0328,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00939,STU-01539,hrm-0329,hblk-girls-c,GC-F2R04,2023-2027,2023,occupied
halloc-00940,STU-02115,hrm-0329,hblk-girls-c,GC-F2R04,2023-2027,2023,occupied
halloc-00941,STU-01403,hrm-0330,hblk-girls-c,GC-F2R05,2025-2029,2025,occupied
halloc-00942,STU-00919,hrm-0330,hblk-girls-c,GC-F2R05,2025-2029,2025,occupied
halloc-00943,STU-01862,hrm-0331,hblk-girls-c,GC-F2R06,2025-2029,2025,occupied
halloc-00944,STU-01222,hrm-0331,hblk-girls-c,GC-F2R06,2024-2028,2024,occupied
halloc-00945,STU-01285,hrm-0332,hblk-girls-c,GC-F2R07,2024-2028,2024,occupied
halloc-00946,STU-00787,hrm-0332,hblk-girls-c,GC-F2R07,2024-2028,2024,occupied
halloc-00947,STU-00591,hrm-0333,hblk-girls-c,GC-F2R08,2022-2026,2022,occupied
halloc-00948,STU-01224,hrm-0333,hblk-girls-c,GC-F2R08,2024-2028,2024,occupied
halloc-00949,STU-01605,hrm-0334,hblk-girls-c,GC-F2R09,2024-2028,2024,occupied
halloc-00950,STU-03200,hrm-0334,hblk-girls-c,GC-F2R09,2023-2027,2023,occupied
halloc-00951,STU-00006,hrm-0335,hblk-girls-c,GC-F2R10,2022-2026,2022,occupied
halloc-00952,STU-02210,hrm-0335,hblk-girls-c,GC-F2R10,2024-2028,2024,occupied
halloc-00953,STU-01111,hrm-0336,hblk-girls-c,GC-F2R11,2023-2027,2023,occupied
halloc-00954,STU-00193,hrm-0336,hblk-girls-c,GC-F2R11,2023-2027,2023,occupied
halloc-00955,STU-01185,hrm-0337,hblk-girls-c,GC-F2R12,2023-2027,2023,occupied
halloc-00956,STU-03201,hrm-0337,hblk-girls-c,GC-F2R12,2023-2027,2023,occupied
halloc-00957,STU-02650,hrm-0338,hblk-girls-c,GC-F2R01,2022-2026,2022,occupied
halloc-00958,STU-01495,hrm-0338,hblk-girls-c,GC-F2R01,2022-2026,2022,occupied
halloc-00959,STU-02906,hrm-0338,hblk-girls-c,GC-F2R01,2024-2028,2024,occupied
halloc-00960,STU-00481,hrm-0339,hblk-girls-c,GC-F2R02,2022-2026,2022,occupied
halloc-00961,STU-02953,hrm-0339,hblk-girls-c,GC-F2R02,2024-2028,2024,occupied
halloc-00962,STU-02449,hrm-0339,hblk-girls-c,GC-F2R02,2022-2026,2022,occupied
halloc-00963,STU-00581,hrm-0340,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00964,STU-02598,hrm-0340,hblk-girls-c,GC-F2R03,2025-2029,2025,occupied
halloc-00965,STU-01932,hrm-0340,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00966,STU-01793,hrm-0341,hblk-girls-c,GC-F2R04,2023-2027,2023,occupied
halloc-00967,STU-01426,hrm-0341,hblk-girls-c,GC-F2R04,2025-2029,2025,occupied
halloc-00968,STU-00656,hrm-0341,hblk-girls-c,GC-F2R04,2023-2027,2023,occupied
halloc-00969,STU-01140,hrm-0342,hblk-girls-c,GC-F2R05,2023-2027,2023,occupied
halloc-00970,STU-03135,hrm-0342,hblk-girls-c,GC-F2R05,2022-2026,2022,occupied
halloc-00971,STU-02667,hrm-0342,hblk-girls-c,GC-F2R05,2022-2026,2022,occupied
halloc-00972,STU-03305,hrm-0343,hblk-girls-c,GC-F2R06,2025-2029,2025,occupied
halloc-00973,STU-00571,hrm-0343,hblk-girls-c,GC-F2R06,2022-2026,2022,occupied
halloc-00974,STU-02595,hrm-0343,hblk-girls-c,GC-F2R06,2025-2029,2025,occupied
halloc-00975,STU-01198,hrm-0344,hblk-girls-c,GC-F2R07,2023-2027,2023,occupied
halloc-00976,STU-01515,hrm-0344,hblk-girls-c,GC-F2R07,2023-2027,2023,occupied
halloc-00977,STU-02531,hrm-0344,hblk-girls-c,GC-F2R07,2024-2028,2024,occupied
halloc-00978,STU-00676,hrm-0345,hblk-girls-c,GC-F2R08,2023-2027,2023,occupied
halloc-00979,STU-00958,hrm-0345,hblk-girls-c,GC-F2R08,2025-2029,2025,occupied
halloc-00980,STU-02184,hrm-0345,hblk-girls-c,GC-F2R08,2024-2028,2024,occupied
halloc-00981,STU-01487,hrm-0346,hblk-girls-c,GC-F2R09,2022-2026,2022,occupied
halloc-00982,STU-03310,hrm-0346,hblk-girls-c,GC-F2R09,2025-2029,2025,occupied
halloc-00983,STU-01690,hrm-0346,hblk-girls-c,GC-F2R09,2022-2026,2022,occupied
halloc-00984,STU-00302,hrm-0347,hblk-girls-c,GC-F2R10,2024-2028,2024,occupied
halloc-00985,STU-00214,hrm-0347,hblk-girls-c,GC-F2R10,2023-2027,2023,occupied
halloc-00986,STU-02963,hrm-0347,hblk-girls-c,GC-F2R10,2024-2028,2024,occupied
halloc-00987,STU-02099,hrm-0348,hblk-girls-c,GC-F2R01,2023-2027,2023,occupied
halloc-00988,STU-00052,hrm-0348,hblk-girls-c,GC-F2R01,2022-2026,2022,occupied
halloc-00989,STU-00037,hrm-0348,hblk-girls-c,GC-F2R01,2022-2026,2022,occupied
halloc-00990,STU-02490,hrm-0348,hblk-girls-c,GC-F2R01,2023-2027,2023,occupied
halloc-00991,STU-01645,hrm-0349,hblk-girls-c,GC-F2R02,2025-2029,2025,occupied
halloc-00992,STU-02515,hrm-0349,hblk-girls-c,GC-F2R02,2023-2027,2023,occupied
halloc-00993,STU-01380,hrm-0349,hblk-girls-c,GC-F2R02,2025-2029,2025,occupied
halloc-00994,STU-00286,hrm-0349,hblk-girls-c,GC-F2R02,2024-2028,2024,occupied
halloc-00995,STU-01716,hrm-0350,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00996,STU-03289,hrm-0350,hblk-girls-c,GC-F2R03,2024-2028,2024,occupied
halloc-00997,STU-00063,hrm-0350,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00998,STU-00515,hrm-0350,hblk-girls-c,GC-F2R03,2022-2026,2022,occupied
halloc-00999,STU-02829,hrm-0351,hblk-girls-c,GC-F2R04,2023-2027,2023,occupied
halloc-01000,STU-02620,hrm-0351,hblk-girls-c,GC-F2R04,2025-2029,2025,occupied
halloc-01001,STU-00971,hrm-0351,hblk-girls-c,GC-F2R04,2022-2026,2022,occupied
halloc-01002,STU-02017,hrm-0351,hblk-girls-c,GC-F2R04,2022-2026,2022,occupied
halloc-01003,STU-02204,hrm-0352,hblk-girls-c,GC-F2R05,2024-2028,2024,occupied
halloc-01004,STU-01012,hrm-0352,hblk-girls-c,GC-F2R05,2022-2026,2022,occupied
halloc-01005,STU-00694,hrm-0352,hblk-girls-c,GC-F2R05,2023-2027,2023,occupied
halloc-01006,STU-00321,hrm-0352,hblk-girls-c,GC-F2R05,2024-2028,2024,occupied
halloc-01007,STU-03007,hrm-0353,hblk-girls-c,GC-F2R06,2025-2029,2025,occupied
halloc-01008,STU-00045,hrm-0353,hblk-girls-c,GC-F2R06,2022-2026,2022,occupied
halloc-01009,STU-00403,hrm-0353,hblk-girls-c,GC-F2R06,2025-2029,2025,occupied
halloc-01010,STU-01152,hrm-0353,hblk-girls-c,GC-F2R06,2023-2027,2023,occupied
halloc-01011,STU-02027,hrm-0354,hblk-girls-c,GC-F3R01,2022-2026,2022,occupied
halloc-01012,STU-02326,hrm-0354,hblk-girls-c,GC-F3R01,2025-2029,2025,occupied
halloc-01013,STU-01824,hrm-0355,hblk-girls-c,GC-F3R02,2024-2028,2024,occupied
halloc-01014,STU-00250,hrm-0355,hblk-girls-c,GC-F3R02,2024-2028,2024,occupied
halloc-01015,STU-03065,hrm-0356,hblk-girls-c,GC-F3R03,2025-2029,2025,occupied
halloc-01016,STU-00605,hrm-0356,hblk-girls-c,GC-F3R03,2023-2027,2023,occupied
halloc-01017,STU-02442,hrm-0357,hblk-girls-c,GC-F3R04,2022-2026,2022,occupied
halloc-01018,STU-02220,hrm-0357,hblk-girls-c,GC-F3R04,2024-2028,2024,occupied
halloc-01019,STU-01338,hrm-0358,hblk-girls-c,GC-F3R05,2025-2029,2025,occupied
halloc-01020,STU-00566,hrm-0358,hblk-girls-c,GC-F3R05,2022-2026,2022,occupied
halloc-01021,STU-00224,hrm-0359,hblk-girls-c,GC-F3R06,2023-2027,2023,occupied
halloc-01022,STU-01491,hrm-0359,hblk-girls-c,GC-F3R06,2022-2026,2022,occupied
halloc-01023,STU-02862,hrm-0360,hblk-girls-c,GC-F3R07,2023-2027,2023,occupied
halloc-01024,STU-00144,hrm-0360,hblk-girls-c,GC-F3R07,2023-2027,2023,occupied
halloc-01025,STU-01867,hrm-0361,hblk-girls-c,GC-F3R08,2025-2029,2025,occupied
halloc-01026,STU-00785,hrm-0361,hblk-girls-c,GC-F3R08,2024-2028,2024,occupied
halloc-01027,STU-03074,hrm-0362,hblk-girls-c,GC-F3R09,2025-2029,2025,occupied
halloc-01028,STU-00047,hrm-0362,hblk-girls-c,GC-F3R09,2022-2026,2022,occupied
halloc-01029,STU-03311,hrm-0363,hblk-girls-c,GC-F3R10,2025-2029,2025,occupied
halloc-01030,STU-02269,hrm-0363,hblk-girls-c,GC-F3R10,2024-2028,2024,occupied
halloc-01031,STU-02763,hrm-0364,hblk-girls-c,GC-F3R11,2023-2027,2023,occupied
halloc-01032,STU-03018,hrm-0364,hblk-girls-c,GC-F3R11,2025-2029,2025,occupied
halloc-01033,STU-02154,hrm-0365,hblk-girls-c,GC-F3R12,2023-2027,2023,occupied
halloc-01034,STU-02408,hrm-0365,hblk-girls-c,GC-F3R12,2022-2026,2022,occupied
halloc-01035,STU-01170,hrm-0366,hblk-girls-c,GC-F3R01,2023-2027,2023,occupied
halloc-01036,STU-02613,hrm-0366,hblk-girls-c,GC-F3R01,2025-2029,2025,occupied
halloc-01037,STU-02171,hrm-0366,hblk-girls-c,GC-F3R01,2024-2028,2024,occupied
halloc-01038,STU-00068,hrm-0367,hblk-girls-c,GC-F3R02,2022-2026,2022,occupied
halloc-01039,STU-03183,hrm-0367,hblk-girls-c,GC-F3R02,2023-2027,2023,occupied
halloc-01040,STU-00327,hrm-0367,hblk-girls-c,GC-F3R02,2024-2028,2024,occupied
halloc-01041,STU-00961,hrm-0368,hblk-girls-c,GC-F3R03,2022-2026,2022,occupied
halloc-01042,STU-02627,hrm-0368,hblk-girls-c,GC-F3R03,2025-2029,2025,occupied
halloc-01043,STU-00891,hrm-0368,hblk-girls-c,GC-F3R03,2025-2029,2025,occupied
halloc-01044,STU-01709,hrm-0369,hblk-girls-c,GC-F3R04,2022-2026,2022,occupied
halloc-01045,STU-00040,hrm-0369,hblk-girls-c,GC-F3R04,2022-2026,2022,occupied
halloc-01046,STU-02142,hrm-0369,hblk-girls-c,GC-F3R04,2023-2027,2023,occupied
halloc-01047,STU-03165,hrm-0370,hblk-girls-c,GC-F3R05,2022-2026,2022,occupied
halloc-01048,STU-01297,hrm-0370,hblk-girls-c,GC-F3R05,2024-2028,2024,occupied
halloc-01049,STU-03092,hrm-0370,hblk-girls-c,GC-F3R05,2025-2029,2025,occupied
halloc-01050,STU-00532,hrm-0371,hblk-girls-c,GC-F3R06,2022-2026,2022,occupied
halloc-01051,STU-01054,hrm-0371,hblk-girls-c,GC-F3R06,2022-2026,2022,occupied
halloc-01052,STU-03331,hrm-0371,hblk-girls-c,GC-F3R06,2025-2029,2025,occupied
halloc-01053,STU-02793,hrm-0372,hblk-girls-c,GC-F3R07,2023-2027,2023,occupied
halloc-01054,STU-01349,hrm-0372,hblk-girls-c,GC-F3R07,2025-2029,2025,occupied
halloc-01055,STU-02979,hrm-0372,hblk-girls-c,GC-F3R07,2024-2028,2024,occupied
halloc-01056,STU-02579,hrm-0373,hblk-girls-c,GC-F3R08,2024-2028,2024,occupied
halloc-01057,STU-01392,hrm-0373,hblk-girls-c,GC-F3R08,2025-2029,2025,occupied
halloc-01058,STU-00529,hrm-0373,hblk-girls-c,GC-F3R08,2022-2026,2022,occupied
halloc-01059,STU-02850,hrm-0374,hblk-girls-c,GC-F3R09,2023-2027,2023,occupied
halloc-01060,STU-00201,hrm-0374,hblk-girls-c,GC-F3R09,2023-2027,2023,occupied
halloc-01061,STU-00866,hrm-0374,hblk-girls-c,GC-F3R09,2025-2029,2025,occupied
halloc-01062,STU-03001,hrm-0375,hblk-girls-c,GC-F3R10,2025-2029,2025,occupied
halloc-01063,STU-00020,hrm-0375,hblk-girls-c,GC-F3R10,2022-2026,2022,occupied
halloc-01064,STU-01390,hrm-0375,hblk-girls-c,GC-F3R10,2025-2029,2025,occupied
halloc-01065,STU-01773,hrm-0376,hblk-girls-c,GC-F3R01,2023-2027,2023,occupied
halloc-01066,STU-01646,hrm-0376,hblk-girls-c,GC-F3R01,2025-2029,2025,occupied
halloc-01067,STU-02249,hrm-0376,hblk-girls-c,GC-F3R01,2024-2028,2024,occupied
halloc-01068,STU-00886,hrm-0376,hblk-girls-c,GC-F3R01,2025-2029,2025,occupied
halloc-01069,STU-02385,hrm-0377,hblk-girls-c,GC-F3R02,2025-2029,2025,occupied
halloc-01070,STU-03033,hrm-0377,hblk-girls-c,GC-F3R02,2025-2029,2025,occupied
halloc-01071,STU-01120,hrm-0377,hblk-girls-c,GC-F3R02,2023-2027,2023,occupied
halloc-01072,STU-03068,hrm-0377,hblk-girls-c,GC-F3R02,2025-2029,2025,occupied
halloc-01073,STU-02236,hrm-0378,hblk-girls-c,GC-F3R03,2024-2028,2024,occupied
halloc-01074,STU-00329,hrm-0378,hblk-girls-c,GC-F3R03,2024-2028,2024,occupied
halloc-01075,STU-03062,hrm-0378,hblk-girls-c,GC-F3R03,2025-2029,2025,occupied
halloc-01076,STU-00232,hrm-0378,hblk-girls-c,GC-F3R03,2023-2027,2023,occupied
halloc-01077,STU-00086,hrm-0379,hblk-girls-c,GC-F3R04,2022-2026,2022,occupied
halloc-01078,STU-02473,hrm-0379,hblk-girls-c,GC-F3R04,2023-2027,2023,occupied
halloc-01079,STU-00182,hrm-0379,hblk-girls-c,GC-F3R04,2023-2027,2023,occupied
halloc-01080,STU-03264,hrm-0379,hblk-girls-c,GC-F3R04,2024-2028,2024,occupied
halloc-01081,STU-00499,hrm-0380,hblk-girls-c,GC-F3R05,2022-2026,2022,occupied
halloc-01082,STU-02113,hrm-0380,hblk-girls-c,GC-F3R05,2023-2027,2023,occupied
halloc-01083,STU-02968,hrm-0380,hblk-girls-c,GC-F3R05,2024-2028,2024,occupied
halloc-01084,STU-02592,hrm-0380,hblk-girls-c,GC-F3R05,2025-2029,2025,occupied
halloc-01085,STU-03265,hrm-0381,hblk-girls-c,GC-F3R06,2024-2028,2024,occupied
halloc-01086,STU-01967,hrm-0381,hblk-girls-c,GC-F3R06,2022-2026,2022,occupied
halloc-01087,STU-03096,hrm-0381,hblk-girls-c,GC-F3R06,2025-2029,2025,occupied
halloc-01088,STU-00358,hrm-0381,hblk-girls-c,GC-F3R06,2024-2028,2024,occupied
halloc-01089,STU-00270,hrm-0382,hblk-girls-c,GC-F4R01,2024-2028,2024,occupied
halloc-01090,STU-02661,hrm-0382,hblk-girls-c,GC-F4R01,2022-2026,2022,occupied
halloc-01091,STU-02706,hrm-0383,hblk-girls-c,GC-F4R02,2022-2026,2022,occupied
halloc-01092,STU-01839,hrm-0383,hblk-girls-c,GC-F4R02,2024-2028,2024,occupied
halloc-01093,STU-01726,hrm-0384,hblk-girls-c,GC-F4R03,2022-2026,2022,occupied
halloc-01094,STU-02243,hrm-0384,hblk-girls-c,GC-F4R03,2024-2028,2024,occupied
halloc-01095,STU-03341,hrm-0385,hblk-girls-c,GC-F4R04,2025-2029,2025,occupied
halloc-01096,STU-02987,hrm-0385,hblk-girls-c,GC-F4R04,2024-2028,2024,occupied
halloc-01097,STU-00867,hrm-0386,hblk-girls-c,GC-F4R05,2025-2029,2025,occupied
halloc-01098,STU-01316,hrm-0386,hblk-girls-c,GC-F4R05,2024-2028,2024,occupied
halloc-01099,STU-02397,hrm-0387,hblk-girls-c,GC-F4R06,2025-2029,2025,occupied
halloc-01100,STU-02096,hrm-0387,hblk-girls-c,GC-F4R06,2023-2027,2023,occupied
