id,college_id,co_id,pso_id,co_code,pso_code,strength
copso-003735,aits-hyd-001,co-02481,pso-et-02,22EE1202.CO1,02,3
copso-003736,aits-hyd-001,co-02482,pso-et-02,22EE1202.CO2,02,2
copso-003737,aits-hyd-001,co-02482,pso-et-03,22EE1202.CO2,03,3
copso-003738,aits-hyd-001,co-02483,pso-et-03,22EE1202.CO3,03,2
copso-003739,aits-hyd-001,co-02483,pso-et-01,22EE1202.CO3,01,3
copso-003740,aits-hyd-001,co-02484,pso-et-03,22EE1202.CO4,03,2
copso-003741,aits-hyd-001,co-02484,pso-et-02,22EE1202.CO4,02,3
copso-003742,aits-hyd-001,co-02485,pso-et-03,22EN1201.CO1,03,2
copso-003743,aits-hyd-001,co-02485,pso-et-02,22EN1201.CO1,02,3
copso-003744,aits-hyd-001,co-02486,pso-et-01,22EN1201.CO2,01,2
copso-003745,aits-hyd-001,co-02487,pso-et-02,22EN1201.CO3,02,3
copso-003746,aits-hyd-001,co-02488,pso-et-02,22EN1201.CO4,02,3
copso-003747,aits-hyd-001,co-02489,pso-et-01,22EN1201.CO5,01,2
copso-003748,aits-hyd-001,co-02489,pso-et-02,22EN1201.CO5,02,3
copso-003749,aits-hyd-001,co-02490,pso-et-03,22CS1201.CO1,03,3
copso-003750,aits-hyd-001,co-02490,pso-et-02,22CS1201.CO1,02,2
copso-003751,aits-hyd-001,co-02491,pso-et-01,22CS1201.CO2,01,3
copso-003752,aits-hyd-001,co-02491,pso-et-03,22CS1201.CO2,03,1
copso-003753,aits-hyd-001,co-02492,pso-et-03,22CS1201.CO3,03,3
copso-003754,aits-hyd-001,co-02492,pso-et-02,22CS1201.CO3,02,1
copso-003755,aits-hyd-001,co-02493,pso-et-02,22CS1201.CO4,02,3
copso-003756,aits-hyd-001,co-02493,pso-et-01,22CS1201.CO4,01,3
copso-003757,aits-hyd-001,co-02494,pso-et-01,22CS1201.CO5,01,2
copso-003758,aits-hyd-001,co-02494,pso-et-02,22CS1201.CO5,02,1
copso-003759,aits-hyd-001,co-02495,pso-et-01,22CS1202.CO1,01,2
copso-003760,aits-hyd-001,co-02496,pso-et-02,22CS1202.CO2,02,1
copso-003761,aits-hyd-001,co-02496,pso-et-03,22CS1202.CO2,03,3
copso-003762,aits-hyd-001,co-02497,pso-et-02,22CS1202.CO3,02,2
copso-003763,aits-hyd-001,co-02498,pso-et-02,22CS1202.CO4,02,2
copso-003764,aits-hyd-001,co-02499,pso-et-01,22CH1202.CO1,01,3
copso-003765,aits-hyd-001,co-02499,pso-et-02,22CH1202.CO1,02,1
copso-003766,aits-hyd-001,co-02500,pso-et-02,22CH1202.CO2,02,3
copso-003767,aits-hyd-001,co-02500,pso-et-03,22CH1202.CO2,03,1
copso-003768,aits-hyd-001,co-02501,pso-et-02,22CH1202.CO3,02,2
copso-003769,aits-hyd-001,co-02501,pso-et-01,22CH1202.CO3,01,2
copso-003770,aits-hyd-001,co-02502,pso-et-02,22CH1202.CO4,02,3
copso-003771,aits-hyd-001,co-02503,pso-et-03,22CH1202.CO5,03,2
copso-003772,aits-hyd-001,co-02503,pso-et-01,22CH1202.CO5,01,3
copso-003773,aits-hyd-001,co-02504,pso-et-02,22CY3101.CO1,02,3
copso-003774,aits-hyd-001,co-02504,pso-et-03,22CY3101.CO1,03,2
copso-003775,aits-hyd-001,co-02505,pso-et-03,22CY3101.CO2,03,3
copso-003776,aits-hyd-001,co-02506,pso-et-02,22CY3101.CO3,02,2
copso-003777,aits-hyd-001,co-02507,pso-et-01,22CY3101.CO4,01,3
copso-003778,aits-hyd-001,co-02508,pso-et-02,22CY3101.CO5,02,3
copso-003779,aits-hyd-001,co-02508,pso-et-03,22CY3101.CO5,03,1
copso-003780,aits-hyd-001,co-02509,pso-et-02,22CY3101.CO6,02,3
copso-003781,aits-hyd-001,co-02509,pso-et-03,22CY3101.CO6,03,3
copso-003782,aits-hyd-001,co-02510,pso-et-02,22CY3102.CO1,02,3
copso-003783,aits-hyd-001,co-02511,pso-et-01,22CY3102.CO2,01,3
copso-003784,aits-hyd-001,co-02511,pso-et-02,22CY3102.CO2,02,1
copso-003785,aits-hyd-001,co-02512,pso-et-01,22CY3102.CO3,01,2
copso-003786,aits-hyd-001,co-02513,pso-et-02,22CY3102.CO4,02,1
copso-003787,aits-hyd-001,co-02514,pso-et-03,22CY3102.CO5,03,3
copso-003788,aits-hyd-001,co-02515,pso-et-02,22CY3103.CO1,02,3
copso-003789,aits-hyd-001,co-02515,pso-et-01,22CY3103.CO1,01,3
copso-003790,aits-hyd-001,co-02516,pso-et-03,22CY3103.CO2,03,3
copso-003791,aits-hyd-001,co-02516,pso-et-02,22CY3103.CO2,02,3
copso-003792,aits-hyd-001,co-02517,pso-et-01,22CY3103.CO3,01,3
copso-003793,aits-hyd-001,co-02517,pso-et-02,22CY3103.CO3,02,3
copso-003794,aits-hyd-001,co-02518,pso-et-03,22CY3103.CO4,03,2
copso-003795,aits-hyd-001,co-02518,pso-et-02,22CY3103.CO4,02,1
copso-003796,aits-hyd-001,co-02519,pso-et-03,22CY3103.CO5,03,1
copso-003797,aits-hyd-001,co-02520,pso-et-03,22CY3103.CO6,03,1
copso-003798,aits-hyd-001,co-02520,pso-et-02,22CY3103.CO6,02,3
copso-003799,aits-hyd-001,co-02521,pso-et-03,22CY3104.CO1,03,3
copso-003800,aits-hyd-001,co-02521,pso-et-02,22CY3104.CO1,02,3
copso-003801,aits-hyd-001,co-02522,pso-et-02,22CY3104.CO2,02,2
copso-003802,aits-hyd-001,co-02523,pso-et-01,22CY3104.CO3,01,2
copso-003803,aits-hyd-001,co-02524,pso-et-01,22CY3104.CO4,01,1
copso-003804,aits-hyd-001,co-02525,pso-et-03,22CY3104.CO5,03,3
copso-003805,aits-hyd-001,co-02526,pso-et-01,22CY3104.CO6,01,1
copso-003806,aits-hyd-001,co-02526,pso-et-03,22CY3104.CO6,03,3
copso-003807,aits-hyd-001,co-02527,pso-et-02,22CY3105.CO1,02,2
copso-003808,aits-hyd-001,co-02528,pso-et-01,22CY3105.CO2,01,1
copso-003809,aits-hyd-001,co-02529,pso-et-02,22CY3105.CO3,02,1
copso-003810,aits-hyd-001,co-02529,pso-et-01,22CY3105.CO3,01,1
copso-003811,aits-hyd-001,co-02530,pso-et-02,22CY3105.CO4,02,1
copso-003812,aits-hyd-001,co-02530,pso-et-01,22CY3105.CO4,01,1
copso-003813,aits-hyd-001,co-02531,pso-et-01,22CY3105.CO5,01,1
copso-003814,aits-hyd-001,co-02531,pso-et-03,22CY3105.CO5,03,2
copso-003815,aits-hyd-001,co-02532,pso-et-03,22CY3106.CO1,03,2
copso-003816,aits-hyd-001,co-02533,pso-et-02,22CY3106.CO2,02,3
copso-003817,aits-hyd-001,co-02533,pso-et-03,22CY3106.CO2,03,1
copso-003818,aits-hyd-001,co-02534,pso-et-03,22CY3106.CO3,03,2
copso-003819,aits-hyd-001,co-02534,pso-et-01,22CY3106.CO3,01,1
copso-003820,aits-hyd-001,co-02535,pso-et-02,22CY3106.CO4,02,3
copso-003821,aits-hyd-001,co-02536,pso-et-02,22CY3106.CO5,02,2
copso-003822,aits-hyd-001,co-02536,pso-et-01,22CY3106.CO5,01,3
copso-003823,aits-hyd-001,co-02537,pso-et-03,22HS3101.CO1,03,2
copso-003824,aits-hyd-001,co-02537,pso-et-02,22HS3101.CO1,02,3
copso-003825,aits-hyd-001,co-02538,pso-et-02,22HS3101.CO2,02,1
copso-003826,aits-hyd-001,co-02538,pso-et-03,22HS3101.CO2,03,3
copso-003827,aits-hyd-001,co-02539,pso-et-02,22HS3101.CO3,02,3
copso-003828,aits-hyd-001,co-02539,pso-et-03,22HS3101.CO3,03,3
copso-003829,aits-hyd-001,co-02540,pso-et-03,22HS3101.CO4,03,3
copso-003830,aits-hyd-001,co-02541,pso-et-01,22HS3101.CO5,01,1
copso-003831,aits-hyd-001,co-02542,pso-et-02,22CY4101.CO1,02,2
copso-003832,aits-hyd-001,co-02543,pso-et-02,22CY4101.CO2,02,3
copso-003833,aits-hyd-001,co-02544,pso-et-03,22CY4101.CO3,03,3
copso-003834,aits-hyd-001,co-02544,pso-et-02,22CY4101.CO3,02,2
copso-003835,aits-hyd-001,co-02545,pso-et-01,22CY4101.CO4,01,3
copso-003836,aits-hyd-001,co-02546,pso-et-02,22CY4101.CO5,02,2
copso-003837,aits-hyd-001,co-02547,pso-et-01,22CY4102.CO1,01,2
copso-003838,aits-hyd-001,co-02547,pso-et-02,22CY4102.CO1,02,2
copso-003839,aits-hyd-001,co-02548,pso-et-03,22CY4102.CO2,03,3
copso-003840,aits-hyd-001,co-02549,pso-et-01,22CY4102.CO3,01,1
copso-003841,aits-hyd-001,co-02550,pso-et-02,22CY4102.CO4,02,2
copso-003842,aits-hyd-001,co-02551,pso-et-03,22CY4102.CO5,03,1
copso-003843,aits-hyd-001,co-02552,pso-et-01,22CY4103.CO1,01,2
copso-003844,aits-hyd-001,co-02552,pso-et-03,22CY4103.CO1,03,2
copso-003845,aits-hyd-001,co-02553,pso-et-02,22CY4103.CO2,02,3
copso-003846,aits-hyd-001,co-02554,pso-et-03,22CY4103.CO3,03,2
copso-003847,aits-hyd-001,co-02554,pso-et-01,22CY4103.CO3,01,3
copso-003848,aits-hyd-001,co-02555,pso-et-03,22CY4103.CO4,03,2
copso-003849,aits-hyd-001,co-02556,pso-et-03,22CY4103.CO5,03,3
copso-003850,aits-hyd-001,co-02556,pso-et-01,22CY4103.CO5,01,3
copso-003851,aits-hyd-001,co-02557,pso-et-01,22CY4104.CO1,01,2
copso-003852,aits-hyd-001,co-02557,pso-et-03,22CY4104.CO1,03,1
copso-003853,aits-hyd-001,co-02558,pso-et-02,22CY4104.CO2,02,1
copso-003854,aits-hyd-001,co-02559,pso-et-01,22CY4104.CO3,01,2
copso-003855,aits-hyd-001,co-02559,pso-et-02,22CY4104.CO3,02,2
copso-003856,aits-hyd-001,co-02560,pso-et-03,22CY4104.CO4,03,3
copso-003857,aits-hyd-001,co-02561,pso-et-01,22CY4104.CO5,01,3
copso-003858,aits-hyd-001,co-02562,pso-et-03,22CY4105.CO1,03,3
copso-003859,aits-hyd-001,co-02562,pso-et-02,22CY4105.CO1,02,3
copso-003860,aits-hyd-001,co-02563,pso-et-02,22CY4105.CO2,02,3
copso-003861,aits-hyd-001,co-02563,pso-et-03,22CY4105.CO2,03,3
copso-003862,aits-hyd-001,co-02564,pso-et-03,22CY4105.CO3,03,3
copso-003863,aits-hyd-001,co-02564,pso-et-02,22CY4105.CO3,02,3
copso-003864,aits-hyd-001,co-02565,pso-et-01,22CY4105.CO4,01,3
copso-003865,aits-hyd-001,co-02566,pso-et-01,22CY4106.CO1,01,2
copso-003866,aits-hyd-001,co-02567,pso-et-01,22CY4106.CO2,01,3
copso-003867,aits-hyd-001,co-02568,pso-et-03,22CY4106.CO3,03,3
copso-003868,aits-hyd-001,co-02569,pso-et-01,22CY4106.CO4,01,3
copso-003869,aits-hyd-001,co-02570,pso-et-01,22HS4101.CO1,01,3
copso-003870,aits-hyd-001,co-02570,pso-et-02,22HS4101.CO1,02,2
copso-003871,aits-hyd-001,co-02571,pso-et-02,22HS4101.CO2,02,3
copso-003872,aits-hyd-001,co-02572,pso-et-01,22HS4101.CO3,01,2
copso-003873,aits-hyd-001,co-02573,pso-et-01,22HS4101.CO4,01,1
copso-003874,aits-hyd-001,co-02573,pso-et-02,22HS4101.CO4,02,3
copso-003875,aits-hyd-001,co-02574,pso-et-03,22HS4101.CO5,03,1
copso-003876,aits-hyd-001,co-02574,pso-et-02,22HS4101.CO5,02,2
copso-003877,aits-hyd-001,co-02575,pso-et-03,22HS4101.CO6,03,3
copso-003878,aits-hyd-001,co-02575,pso-et-02,22HS4101.CO6,02,3
copso-003879,aits-hyd-001,co-02576,pso-et-01,22CY5101.CO1,01,3
copso-003880,aits-hyd-001,co-02576,pso-et-03,22CY5101.CO1,03,2
copso-003881,aits-hyd-001,co-02577,pso-et-01,22CY5101.CO2,01,1
copso-003882,aits-hyd-001,co-02578,pso-et-02,22CY5101.CO3,02,3
copso-003883,aits-hyd-001,co-02579,pso-et-02,22CY5101.CO4,02,3
copso-003884,aits-hyd-001,co-02579,pso-et-03,22CY5101.CO4,03,3
copso-003885,aits-hyd-001,co-02580,pso-et-02,22CY5101.CO5,02,3
copso-003886,aits-hyd-001,co-02580,pso-et-03,22CY5101.CO5,03,3
copso-003887,aits-hyd-001,co-02581,pso-et-01,22CY5102.CO1,01,3
copso-003888,aits-hyd-001,co-02581,pso-et-02,22CY5102.CO1,02,2
copso-003889,aits-hyd-001,co-02582,pso-et-03,22CY5102.CO2,03,2
copso-003890,aits-hyd-001,co-02582,pso-et-02,22CY5102.CO2,02,3
copso-003891,aits-hyd-001,co-02583,pso-et-01,22CY5102.CO3,01,2
copso-003892,aits-hyd-001,co-02583,pso-et-03,22CY5102.CO3,03,2
copso-003893,aits-hyd-001,co-02584,pso-et-01,22CY5102.CO4,01,3
copso-003894,aits-hyd-001,co-02585,pso-et-02,22CY5102.CO5,02,2
copso-003895,aits-hyd-001,co-02585,pso-et-01,22CY5102.CO5,01,2
copso-003896,aits-hyd-001,co-02586,pso-et-03,22CY5102.CO6,03,2
copso-003897,aits-hyd-001,co-02586,pso-et-01,22CY5102.CO6,01,3
copso-003898,aits-hyd-001,co-02587,pso-et-03,22CY5103.CO1,03,2
copso-003899,aits-hyd-001,co-02588,pso-et-01,22CY5103.CO2,01,2
copso-003900,aits-hyd-001,co-02589,pso-et-01,22CY5103.CO3,01,3
copso-003901,aits-hyd-001,co-02590,pso-et-02,22CY5103.CO4,02,2
copso-003902,aits-hyd-001,co-02590,pso-et-01,22CY5103.CO4,01,3
copso-003903,aits-hyd-001,co-02591,pso-et-02,22CY5103.CO5,02,3
copso-003904,aits-hyd-001,co-02591,pso-et-03,22CY5103.CO5,03,3
copso-003905,aits-hyd-001,co-02592,pso-et-02,22CY5104.CO1,02,2
copso-003906,aits-hyd-001,co-02593,pso-et-03,22CY5104.CO2,03,1
copso-003907,aits-hyd-001,co-02593,pso-et-01,22CY5104.CO2,01,3
copso-003908,aits-hyd-001,co-02594,pso-et-01,22CY5104.CO3,01,2
copso-003909,aits-hyd-001,co-02595,pso-et-03,22CY5104.CO4,03,3
copso-003910,aits-hyd-001,co-02596,pso-et-01,22CY5104.CO5,01,2
copso-003911,aits-hyd-001,co-02597,pso-et-01,22CY5104.CO6,01,3
copso-003912,aits-hyd-001,co-02598,pso-et-03,22CY5105.CO1,03,3
copso-003913,aits-hyd-001,co-02598,pso-et-01,22CY5105.CO1,01,3
copso-003914,aits-hyd-001,co-02599,pso-et-02,22CY5105.CO2,02,2
copso-003915,aits-hyd-001,co-02599,pso-et-03,22CY5105.CO2,03,1
copso-003916,aits-hyd-001,co-02600,pso-et-02,22CY5105.CO3,02,2
copso-003917,aits-hyd-001,co-02600,pso-et-01,22CY5105.CO3,01,3
copso-003918,aits-hyd-001,co-02601,pso-et-03,22CY5105.CO4,03,3
copso-003919,aits-hyd-001,co-02601,pso-et-01,22CY5105.CO4,01,3
copso-003920,aits-hyd-001,co-02602,pso-et-01,22CY5106.CO1,01,1
copso-003921,aits-hyd-001,co-02602,pso-et-02,22CY5106.CO1,02,2
copso-003922,aits-hyd-001,co-02603,pso-et-02,22CY5106.CO2,02,3
copso-003923,aits-hyd-001,co-02604,pso-et-02,22CY5106.CO3,02,3
copso-003924,aits-hyd-001,co-02604,pso-et-03,22CY5106.CO3,03,3
copso-003925,aits-hyd-001,co-02605,pso-et-02,22CY5106.CO4,02,1
copso-003926,aits-hyd-001,co-02606,pso-et-03,22CY5106.CO5,03,3
copso-003927,aits-hyd-001,co-02606,pso-et-01,22CY5106.CO5,01,3
copso-003928,aits-hyd-001,co-02607,pso-et-03,22CY5106.CO6,03,3
copso-003929,aits-hyd-001,co-02607,pso-et-01,22CY5106.CO6,01,2
copso-003930,aits-hyd-001,co-02608,pso-et-01,22MC5101.CO1,01,2
copso-003931,aits-hyd-001,co-02609,pso-et-01,22MC5101.CO2,01,2
copso-003932,aits-hyd-001,co-02609,pso-et-03,22MC5101.CO2,03,1
copso-003933,aits-hyd-001,co-02610,pso-et-03,22MC5101.CO3,03,3
copso-003934,aits-hyd-001,co-02610,pso-et-01,22MC5101.CO3,01,1
copso-003935,aits-hyd-001,co-02611,pso-et-02,22MC5101.CO4,02,2
copso-003936,aits-hyd-001,co-02611,pso-et-03,22MC5101.CO4,03,2
copso-003937,aits-hyd-001,co-02612,pso-et-02,22MC5101.CO5,02,2
copso-003938,aits-hyd-001,co-02612,pso-et-01,22MC5101.CO5,01,1
copso-003939,aits-hyd-001,co-02613,pso-et-02,22MC5101.CO6,02,2
copso-003940,aits-hyd-001,co-02614,pso-et-03,22CY6101.CO1,03,3
copso-003941,aits-hyd-001,co-02614,pso-et-01,22CY6101.CO1,01,3
copso-003942,aits-hyd-001,co-02615,pso-et-02,22CY6101.CO2,02,3
copso-003943,aits-hyd-001,co-02615,pso-et-03,22CY6101.CO2,03,3
copso-003944,aits-hyd-001,co-02616,pso-et-02,22CY6101.CO3,02,2
copso-003945,aits-hyd-001,co-02617,pso-et-02,22CY6101.CO4,02,2
copso-003946,aits-hyd-001,co-02617,pso-et-03,22CY6101.CO4,03,2
copso-003947,aits-hyd-001,co-02618,pso-et-02,22CY6101.CO5,02,2
copso-003948,aits-hyd-001,co-02618,pso-et-01,22CY6101.CO5,01,3
copso-003949,aits-hyd-001,co-02619,pso-et-01,22CY6101.CO6,01,3
copso-003950,aits-hyd-001,co-02620,pso-et-01,22CY6102.CO1,01,1
copso-003951,aits-hyd-001,co-02621,pso-et-03,22CY6102.CO2,03,3
copso-003952,aits-hyd-001,co-02621,pso-et-02,22CY6102.CO2,02,1
copso-003953,aits-hyd-001,co-02622,pso-et-01,22CY6102.CO3,01,3
copso-003954,aits-hyd-001,co-02623,pso-et-02,22CY6102.CO4,02,3
copso-003955,aits-hyd-001,co-02623,pso-et-01,22CY6102.CO4,01,2
copso-003956,aits-hyd-001,co-02624,pso-et-02,22CY6102.CO5,02,2
copso-003957,aits-hyd-001,co-02625,pso-et-02,22CY6102.CO6,02,2
copso-003958,aits-hyd-001,co-02625,pso-et-01,22CY6102.CO6,01,3
copso-003959,aits-hyd-001,co-02626,pso-et-01,22CY6103.CO1,01,3
copso-003960,aits-hyd-001,co-02627,pso-et-02,22CY6103.CO2,02,3
copso-003961,aits-hyd-001,co-02627,pso-et-03,22CY6103.CO2,03,3
copso-003962,aits-hyd-001,co-02628,pso-et-03,22CY6103.CO3,03,1
copso-003963,aits-hyd-001,co-02628,pso-et-02,22CY6103.CO3,02,2
copso-003964,aits-hyd-001,co-02629,pso-et-03,22CY6103.CO4,03,3
copso-003965,aits-hyd-001,co-02629,pso-et-02,22CY6103.CO4,02,2
copso-003966,aits-hyd-001,co-02630,pso-et-01,22CY6103.CO5,01,2
copso-003967,aits-hyd-001,co-02630,pso-et-02,22CY6103.CO5,02,3
copso-003968,aits-hyd-001,co-02631,pso-et-02,22CY6103.CO6,02,1
copso-003969,aits-hyd-001,co-02632,pso-et-03,22CY6104.CO1,03,3
copso-003970,aits-hyd-001,co-02633,pso-et-01,22CY6104.CO2,01,3
copso-003971,aits-hyd-001,co-02633,pso-et-03,22CY6104.CO2,03,3
copso-003972,aits-hyd-001,co-02634,pso-et-03,22CY6104.CO3,03,2
copso-003973,aits-hyd-001,co-02634,pso-et-02,22CY6104.CO3,02,3
copso-003974,aits-hyd-001,co-02635,pso-et-01,22CY6104.CO4,01,3
copso-003975,aits-hyd-001,co-02635,pso-et-02,22CY6104.CO4,02,3
copso-003976,aits-hyd-001,co-02636,pso-et-01,22CY6104.CO5,01,3
copso-003977,aits-hyd-001,co-02636,pso-et-03,22CY6104.CO5,03,3
copso-003978,aits-hyd-001,co-02637,pso-et-03,22CY6104.CO6,03,3
copso-003979,aits-hyd-001,co-02638,pso-et-02,22CY6105.CO1,02,1
copso-003980,aits-hyd-001,co-02639,pso-et-02,22CY6105.CO2,02,2
copso-003981,aits-hyd-001,co-02639,pso-et-01,22CY6105.CO2,01,3
copso-003982,aits-hyd-001,co-02640,pso-et-02,22CY6105.CO3,02,3
copso-003983,aits-hyd-001,co-02641,pso-et-02,22CY6105.CO4,02,3
copso-003984,aits-hyd-001,co-02641,pso-et-03,22CY6105.CO4,03,1
copso-003985,aits-hyd-001,co-02642,pso-et-02,22CY6105.CO5,02,1
copso-003986,aits-hyd-001,co-02643,pso-et-03,22CY6106.CO1,03,3
copso-003987,aits-hyd-001,co-02644,pso-et-01,22CY6106.CO2,01,3
copso-003988,aits-hyd-001,co-02645,pso-et-01,22CY6106.CO3,01,1
copso-003989,aits-hyd-001,co-02646,pso-et-02,22CY6106.CO4,02,2
copso-003990,aits-hyd-001,co-02647,pso-et-03,22CY6106.CO5,03,2
copso-003991,aits-hyd-001,co-02648,pso-et-01,22CY6106.CO6,01,1
copso-003992,aits-hyd-001,co-02649,pso-et-03,22CY6107.CO1,03,2
copso-003993,aits-hyd-001,co-02649,pso-et-01,22CY6107.CO1,01,2
copso-003994,aits-hyd-001,co-02650,pso-et-01,22CY6107.CO2,01,1
copso-003995,aits-hyd-001,co-02650,pso-et-02,22CY6107.CO2,02,2
copso-003996,aits-hyd-001,co-02651,pso-et-03,22CY6107.CO3,03,2
copso-003997,aits-hyd-001,co-02651,pso-et-02,22CY6107.CO3,02,3
copso-003998,aits-hyd-001,co-02652,pso-et-01,22CY6107.CO4,01,3
copso-003999,aits-hyd-001,co-02653,pso-et-03,22CY6107.CO5,03,3
copso-004000,aits-hyd-001,co-02654,pso-et-02,22CY7101.CO1,02,3
copso-004001,aits-hyd-001,co-02655,pso-et-01,22CY7101.CO2,01,3
copso-004002,aits-hyd-001,co-02656,pso-et-03,22CY7101.CO3,03,3
copso-004003,aits-hyd-001,co-02656,pso-et-02,22CY7101.CO3,02,2
copso-004004,aits-hyd-001,co-02657,pso-et-01,22CY7101.CO4,01,2
copso-004005,aits-hyd-001,co-02658,pso-et-02,22CY7101.CO5,02,2
copso-004006,aits-hyd-001,co-02659,pso-et-02,22CY7101.CO6,02,3
copso-004007,aits-hyd-001,co-02659,pso-et-01,22CY7101.CO6,01,3
copso-004008,aits-hyd-001,co-02660,pso-et-03,22CY7102.CO1,03,2
copso-004009,aits-hyd-001,co-02660,pso-et-02,22CY7102.CO1,02,3
copso-004010,aits-hyd-001,co-02661,pso-et-03,22CY7102.CO2,03,2
copso-004011,aits-hyd-001,co-02662,pso-et-01,22CY7102.CO3,01,3
copso-004012,aits-hyd-001,co-02663,pso-et-01,22CY7102.CO4,01,1
copso-004013,aits-hyd-001,co-02664,pso-et-01,22CY7102.CO5,01,2
copso-004014,aits-hyd-001,co-02664,pso-et-03,22CY7102.CO5,03,1
copso-004015,aits-hyd-001,co-02665,pso-et-02,22CY7103.CO1,02,3
copso-004016,aits-hyd-001,co-02665,pso-et-03,22CY7103.CO1,03,3
copso-004017,aits-hyd-001,co-02666,pso-et-01,22CY7103.CO2,01,2
copso-004018,aits-hyd-001,co-02666,pso-et-02,22CY7103.CO2,02,2
copso-004019,aits-hyd-001,co-02667,pso-et-03,22CY7103.CO3,03,1
copso-004020,aits-hyd-001,co-02667,pso-et-01,22CY7103.CO3,01,3
copso-004021,aits-hyd-001,co-02668,pso-et-03,22CY7103.CO4,03,2
copso-004022,aits-hyd-001,co-02669,pso-et-02,22CY7103.CO5,02,3
copso-004023,aits-hyd-001,co-02670,pso-et-03,22CY7104.CO1,03,3
copso-004024,aits-hyd-001,co-02671,pso-et-03,22CY7104.CO2,03,3
copso-004025,aits-hyd-001,co-02671,pso-et-02,22CY7104.CO2,02,2
copso-004026,aits-hyd-001,co-02672,pso-et-02,22CY7104.CO3,02,2
copso-004027,aits-hyd-001,co-02673,pso-et-01,22CY7104.CO4,01,2
copso-004028,aits-hyd-001,co-02673,pso-et-03,22CY7104.CO4,03,1
copso-004029,aits-hyd-001,co-02674,pso-et-03,22CY7104.CO5,03,1
copso-004030,aits-hyd-001,co-02674,pso-et-01,22CY7104.CO5,01,1
copso-004031,aits-hyd-001,co-02675,pso-et-02,22CY7104.CO6,02,2
copso-004032,aits-hyd-001,co-02675,pso-et-01,22CY7104.CO6,01,2
copso-004033,aits-hyd-001,co-02676,pso-et-01,22CY7105.CO1,01,3
copso-004034,aits-hyd-001,co-02676,pso-et-02,22CY7105.CO1,02,2
copso-004035,aits-hyd-001,co-02677,pso-et-02,22CY7105.CO2,02,1
copso-004036,aits-hyd-001,co-02678,pso-et-03,22CY7105.CO3,03,1
copso-004037,aits-hyd-001,co-02679,pso-et-02,22CY7105.CO4,02,2
copso-004038,aits-hyd-001,co-02680,pso-et-03,22CY7106.CO1,03,3
copso-004039,aits-hyd-001,co-02681,pso-et-01,22CY7106.CO2,01,2
copso-004040,aits-hyd-001,co-02681,pso-et-02,22CY7106.CO2,02,3
copso-004041,aits-hyd-001,co-02682,pso-et-03,22CY7106.CO3,03,1
copso-004042,aits-hyd-001,co-02683,pso-et-03,22CY7106.CO4,03,1
copso-004043,aits-hyd-001,co-02683,pso-et-02,22CY7106.CO4,02,3
copso-004044,aits-hyd-001,co-02684,pso-et-03,22CY7106.CO5,03,1
copso-004045,aits-hyd-001,co-02684,pso-et-02,22CY7106.CO5,02,3
copso-004046,aits-hyd-001,co-02685,pso-et-01,22CY8101.CO1,01,1
copso-004047,aits-hyd-001,co-02685,pso-et-02,22CY8101.CO1,02,3
copso-004048,aits-hyd-001,co-02686,pso-et-02,22CY8101.CO2,02,3
copso-004049,aits-hyd-001,co-02686,pso-et-03,22CY8101.CO2,03,2
copso-004050,aits-hyd-001,co-02687,pso-et-01,22CY8101.CO3,01,1
copso-004051,aits-hyd-001,co-02688,pso-et-02,22CY8101.CO4,02,1
copso-004052,aits-hyd-001,co-02689,pso-et-02,22CY8101.CO5,02,2
copso-004053,aits-hyd-001,co-02689,pso-et-01,22CY8101.CO5,01,3
copso-004054,aits-hyd-001,co-02690,pso-et-01,22CY8102.CO1,01,2
copso-004055,aits-hyd-001,co-02691,pso-et-03,22CY8102.CO2,03,2
copso-004056,aits-hyd-001,co-02692,pso-et-02,22CY8102.CO3,02,1
copso-004057,aits-hyd-001,co-02693,pso-et-01,22CY8102.CO4,01,2
copso-004058,aits-hyd-001,co-02693,pso-et-03,22CY8102.CO4,03,2
copso-004059,aits-hyd-001,co-02694,pso-et-02,22CY8103.CO1,02,3
copso-004060,aits-hyd-001,co-02695,pso-et-03,22CY8103.CO2,03,2
copso-004061,aits-hyd-001,co-02695,pso-et-02,22CY8103.CO2,02,3
copso-004062,aits-hyd-001,co-02696,pso-et-02,22CY8103.CO3,02,2
copso-004063,aits-hyd-001,co-02697,pso-et-03,22CY8103.CO4,03,2
copso-004064,aits-hyd-001,co-02697,pso-et-01,22CY8103.CO4,01,1
copso-004065,aits-hyd-001,co-02698,pso-et-01,22CY8103.CO5,01,2
copso-004066,aits-hyd-001,co-02699,pso-et-01,22MA1101.CO1,01,3
copso-004067,aits-hyd-001,co-02699,pso-et-03,22MA1101.CO1,03,2
copso-004068,aits-hyd-001,co-02700,pso-et-02,22MA1101.CO2,02,3
copso-004069,aits-hyd-001,co-02701,pso-et-01,22MA1101.CO3,01,3
copso-004070,aits-hyd-001,co-02702,pso-et-03,22MA1101.CO4,03,2
copso-004071,aits-hyd-001,co-02702,pso-et-02,22MA1101.CO4,02,3
copso-004072,aits-hyd-001,co-02703,pso-et-03,22MA1101.CO5,03,2
copso-004073,aits-hyd-001,co-02704,pso-et-02,22MA1101.CO6,02,3
copso-004074,aits-hyd-001,co-02704,pso-et-01,22MA1101.CO6,01,2
